year,origin,HS2,rank_export_between_country,rank_export_within_country,details_description,rank_pci,quartile_pci
2016,hrv,36,44.0,70.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations.,44.0,3_Average world cpi
2016,hrv,59,58.0,71.0,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",11.0,1_Highest world cpi
2016,hrv,66,19.0,72.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,hrv,35,64.0,73.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,hrv,50,60.0,74.0,Silk.,50.0,4_Common World cpi
2016,hrv,75,51.0,75.0,Nickel and articles .,6.0,1_Highest world cpi
2016,hrv,79,58.0,76.0,Zinc and articles .,38.0,3_Average world cpi
2016,hrv,43,55.0,77.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,hrv,97,87.0,78.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,hrv,37,51.0,79.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
2016,hrv,57,72.0,80.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,hrv,92,53.0,81.0,Musical instruments; parts and accessories of such articles.,18.0,2_Top world cpi
2016,hrv,13,91.0,82.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,hrv,67,63.0,83.0,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,92.0,6_Low world cpi
2016,hrv,46,51.0,84.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,hrv,53,69.0,85.0,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn.,82.0,6_Low world cpi
2016,hrv,14,84.0,86.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,hrv,45,70.0,87.0,Cork and articles of cork.,59.0,4_Common World cpi
2016,hti,61,36.0,1.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,hti,62,62.0,2.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,hti,33,74.0,3.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,hti,18,74.0,4.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,hti,80,112.0,5.0,Tin and articles .,40.0,3_Average world cpi
2016,hti,22,125.0,6.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,hti,67,41.0,7.0,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,92.0,6_Low world cpi
2016,hti,85,150.0,8.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,hti,72,126.0,9.0,Iron and steel.,21.0,2_Top world cpi
2016,hti,39,143.0,10.0,Plastics and articles .,9.0,1_Highest world cpi
2016,hti,84,173.0,11.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,hti,42,101.0,12.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,hti,95,104.0,13.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,hti,65,80.0,14.0,Headgear and parts .,86.0,6_Low world cpi
2016,hti,83,103.0,15.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,hti,12,137.0,16.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,hti,48,136.0,17.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,hti,70,140.0,18.0,Glass and glassware.,20.0,2_Top world cpi
2016,hti,15,137.0,19.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,hti,87,170.0,20.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,hti,20,149.0,21.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,hti,73,156.0,22.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,hti,60,114.0,23.0,Knitted or crocheted fabrics.,52.0,4_Common World cpi
2016,hti,90,181.0,24.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,hti,52,124.0,25.0,Cotton.,81.0,6_Low world cpi
2016,hti,49,132.0,26.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,hti,19,136.0,27.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,hti,21,148.0,28.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,hti,63,143.0,29.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,hti,97,132.0,30.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,hti,71,169.0,31.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,hti,96,115.0,32.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,hti,24,132.0,33.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,hti,47,107.0,34.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,hti,58,103.0,35.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,61.0,4_Common World cpi
2016,hti,44,157.0,36.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,hti,10,154.0,37.0,Cereals.,68.0,5_Bottom world cpi
2016,hti,69,125.0,38.0,Ceramic products.,34.0,3_Average world cpi
2016,hti,55,119.0,39.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,hti,94,173.0,40.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,hti,54,121.0,41.0,Man-made filaments.,45.0,3_Average world cpi
2016,hti,30,198.0,42.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,hti,64,157.0,43.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,hti,25,160.0,44.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,hti,56,132.0,45.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,hti,14,101.0,46.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,hti,68,147.0,47.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,hti,29,153.0,48.0,Organic chemicals.,3.0,1_Highest world cpi
2016,hti,81,143.0,49.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,hti,11,150.0,50.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,hti,27,184.0,51.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,hti,91,165.0,52.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,hti,31,141.0,53.0,Fertilisers.,64.0,4_Common World cpi
2016,hti,41,135.0,54.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,hti,40,194.0,55.0,Rubber and articles .,29.0,2_Top world cpi
2016,hti,35,155.0,56.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,hti,34,181.0,57.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,hti,66,111.0,58.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,hti,86,166.0,59.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,hti,82,194.0,60.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,hti,88,191.0,61.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,hti,79,124.0,62.0,Zinc and articles .,38.0,3_Average world cpi
2016,hti,93,118.0,63.0,Arms and ammunition; parts and accessories .,19.0,2_Top world cpi
2016,hti,46,134.0,64.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,hti,76,192.0,65.0,Aluminium and articles .,33.0,3_Average world cpi
2016,hti,17,171.0,66.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,hti,43,111.0,67.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,hun,85,20.0,1.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,hun,84,23.0,2.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,hun,87,20.0,3.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,hun,30,25.0,4.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,hun,39,27.0,5.0,Plastics and articles .,9.0,1_Highest world cpi
2016,hun,90,25.0,6.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,hun,40,26.0,7.0,Rubber and articles .,29.0,2_Top world cpi
2016,hun,94,27.0,8.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,hun,27,63.0,9.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,hun,10,16.0,10.0,Cereals.,68.0,5_Bottom world cpi
2016,hun,20,24.0,11.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,hun,29,33.0,12.0,Organic chemicals.,3.0,1_Highest world cpi
2016,hun,48,27.0,13.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,hun,73,33.0,14.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,hun,76,35.0,15.0,Aluminium and articles .,33.0,3_Average world cpi
2016,hun,70,24.0,16.0,Glass and glassware.,20.0,2_Top world cpi
2016,hun,72,42.0,17.0,Iron and steel.,21.0,2_Top world cpi
2016,hun,23,20.0,18.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,hun,95,22.0,19.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,hun,12,15.0,20.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,hun,44,36.0,21.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,hun,22,30.0,22.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,hun,38,35.0,23.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,hun,33,27.0,24.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,hun,21,31.0,25.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,hun,15,28.0,26.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,hun,34,27.0,27.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,hun,69,18.0,28.0,Ceramic products.,34.0,3_Average world cpi
2016,hun,83,22.0,29.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,hun,42,19.0,30.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,hun,86,15.0,31.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,hun,71,73.0,32.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,hun,64,33.0,33.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,hun,62,46.0,34.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,hun,68,26.0,35.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,hun,28,45.0,36.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,hun,61,53.0,37.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,hun,16,30.0,38.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates.",54.0,4_Common World cpi
2016,hun,17,36.0,39.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,hun,74,49.0,40.0,Copper and articles .,30.0,2_Top world cpi
2016,hun,19,42.0,41.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,hun,56,29.0,42.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,hun,63,35.0,43.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,hun,24,47.0,44.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,hun,82,36.0,45.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,hun,18,38.0,46.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,hun,32,43.0,47.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,hun,59,27.0,48.0,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",11.0,1_Highest world cpi
2016,hun,49,32.0,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,hun,60,38.0,50.0,Knitted or crocheted fabrics.,52.0,4_Common World cpi
2016,hun,11,31.0,51.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,hun,31,53.0,52.0,Fertilisers.,64.0,4_Common World cpi
2016,hun,80,67.0,53.0,Tin and articles .,40.0,3_Average world cpi
2016,hun,54,36.0,54.0,Man-made filaments.,45.0,3_Average world cpi
2016,hun,41,44.0,55.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,hun,88,47.0,56.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,hun,47,38.0,57.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,hun,52,40.0,58.0,Cotton.,81.0,6_Low world cpi
2016,hun,50,22.0,59.0,Silk.,50.0,4_Common World cpi
2016,hun,96,35.0,60.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,hun,81,50.0,61.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,hun,55,38.0,62.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,hun,25,67.0,63.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,hun,91,33.0,64.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,hun,35,43.0,65.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,hun,37,19.0,66.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
