"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Upper middle income","UMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","77155.5791638945","78063.1525183828","75883.9593653642","75112.0990661178","76071.6424238104","76035.5742006883","77548.8087416361","73973.5884931891","74700.4769757825","78507.9015873084","79917.7170072065","79477.0604306897","78340.2155424945","78537.9367211643","80754.9932030698","85493.7981861173","88506.3474047741","89301.8497745095","93483.7906984992","98591.3832521358","103645.463406336","104571.209177673","93752.5187845981","83577.3754709576","82092.8197631192","82764.0067691311","89486.9844917813","96040.0581514679","96854.7635315772","97293.5694713861","96923.7914024776","99646.884213215","106773.031946001","108806.98675804","115874.543658856","113375.690026433","118843.606765321","128095.894540218","133025.175372357","129768.339821075","126806.880522214","121717.574207952","112283.751295536","113260.652981669","118983.531071305","127801.573996004","132822.709883961","141142.770681918","150771.043241901","156611.370617247","168249.011665726","176348.462026498","181988.475163368","189800.876817962","195286.804154704","195325.028237952","197907.369354177","202416.13475085","",
"United States","USA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","17036.8851695882","17142.1937673897","17910.2787901684","18431.1584040472","19231.1718590603","20207.7495376936","21274.1354890107","21569.8356088859","22380.6067673191","22850.010833783","23309.6209459064","23775.2769229658","24760.1453772344","25908.9128017215","25540.5010030208","25239.919905729","26347.809281996","27286.2515144911","28500.2404573534","29082.5937779654","28734.3992597646","29191.9994879416","28362.4946163409","29406.2574686046","31268.9756446518","32306.8330567744","33133.6954441913","33975.6547953064","35083.9690428182","36033.3302026991","36312.4141825873","35803.8684213439","36566.1737698527","37078.04968394","38104.9724675631","38677.7150883663","39681.5198579033","40965.8466450522","42292.8912011426","43768.8849928326","45055.817918284","45047.4871976844","45428.6456781274","46304.0360895612","47614.2798621765","48755.6160606735","49575.401013591","49979.5338429195","49364.6445500336","47575.608562749","48375.4069462972","48786.4549755253","49498.3909155225","49971.9513571108","50871.6740833059","51933.4048064982","52319.1633505427","53128.5396999252","",
"Uzbekistan","UZB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","51749.3369347579","55113.3976762998","55458.045784483","54886.9523842028","53464.7191151203","46376.5770851788","44291.8778689272","41172.4565536041","40071.284428352","39980.4360559742","41273.9257193561","42361.385805164","43709.2315289172","44746.6975424334","46039.5082166841","47298.6758349705","48715.0243608623","51864.2224490467","54852.8608590973","58143.2994327674","63008.461943576","67585.4995641473","71837.4972449707","75774.2159377363","79890.1757670573","85177.9901727989","90566.5615378002","95990.9741430601","101877.65423705","107930.942894194","111758.802601028","",
"St. Vincent and the Grenadines","VCT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4214.97486071477","4341.81052324024","4444.6362041199","4118.59636199461","4224.46484618369","4217.18273816448","4174.11607584881","3738.74464301997","3942.71495153081","4014.59962464811","4399.99668332375","4481.63823272091","5576.91941641521","4901.92906102634","4419.87670247864","4039.0342115447","4410.64248093459","4942.59151928995","5371.70084148992","5500.05280535849","5583.13422693857","5790.38631195492","6000.75605603054","6084.41015721814","6437.84490422742","6787.48051113708","7118.5041687885","7102.56230619644","8053.51925782407","8124.88455650416","8428.92191859755","8500.22075055188","9026.4650056017","9402.43403767161","9281.93916525631","10003.5533933889","10136.7180198936","10498.9907781193","10936.6486907211","11237.5055617353","11419.8029620568","11605.3172574731","12320.9374364285","13243.4102445778","13767.2878342652","14085.8143897594","15146.079682665","15632.2512311205","15862.7746988504","15517.2965502091","14988.4142157984","14922.0109565488","15130.09476072","15408.5825459143","15590.3155166773","15785.3352801982","16069.5665225464","16170.2958939472","",
"Venezuela, RB","VEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1767.01940026614","1755.58652916056","1834.09852286349","1834.73261536881","1964.50127117768","1973.70796967477","1934.51162342729","1922.64812661485","1996.59410797377","1947.42955158791","2033.84582232927","2003.41306462955","1971.53582905511","2053.13558971301","2038.03731330361","2039.46787015061","2136.60059703874","2208.12015356687","2197.99925388603","2154.60695502379","2004.02554341408","1943.81597557487","1853.68328125712","1737.57851584724","1717.12524222811","1676.19788692739","1739.57036716147","1756.0179379377","1811.59762053995","1615.69688630415","1679.18056509641","1799.95878926105","1866.18154413117","1830.45339364843","1749.36280144959","1780.60228674395","1740.87636779737","1814.92115724942","1784.78835360378","1646.15410353848","1674.80903156359","1699.71829140986","1521.13685469937","1378.22627136462","1601.8529488011","1736.98362252228","1876.58202335695","2007.47975089525","2079.65659218681","1981.67992155124","1922.53846480056","1973.2442312707","2054.29159524546","2052.71446047226","1945.78441972442","","","","",
"British Virgin Islands","VGB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","7839.18331337829","7861.90518347266","8379.30308311168","8231.00058249426","7946.32072136178","7517.67528893781","7214.6080735395","7364.56980998466","7402.34932085188","8037.80327084828","8523.02380665623","8755.87145103302","8320.34216732622","8794.39518475704","9086.48079522863","8855.69702262803","9025.0091033498","9689.69552333475","9837.34875980664","10530.3787571382","","","","","","","","","","","","","35858.4462261543","35739.9590806038","36803.8205168392","38145.2044184631","39558.5534875566","41167.0774144122","41531.7484478639","38771.2743877127","39138.7807083926","35967.5691648506","30594.0420182825","28849.3576690978","28614.0669608098","28734.5650357441","29057.7620686448","","",
"Vietnam","VNM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","7009984.12816838","7110344.19168728","7143660.13622254","7234964.99067481","7439661.67472072","7814817.8092326","8038578.54908264","8339092.08884076","8874187.29036263","9401570.9835583","10043681.0137566","10815520.725008","11643947.8833129","12417474.4745413","12965944.2778206","13424299.411324","14175786.6750687","14895171.3890668","15678879.19464","16600324.0067375","17684688.9003667","18843171.6468936","19971897.8698735","21197760.9859355","22186573.5010394","23155159.8909373","24389812.7364124","25632480.1274967","26674713.3760546","27799554.5790893","29129596.1533921","30734293.4633124","32298825.9840384","34148217.3061142","",
"Vanuatu","VUT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","195699.150826079","168813.361353259","171529.839770619","185419.468028163","206288.420027525","221006.35287823","218143.337153053","212924.48698868","202073.564003673","193996.194911241","192168.304993385","209123.417488441","209760.467044264","209008.12017289","204554.298121566","217110.199259476","214057.340030315","214495.016909098","220921.318407534","226440.099282337","223105.131103697","231569.789747275","218500.713191399","202344.861721215","205720.63287831","208491.106724208","214066.007546449","226492.540790369","232449.659700027","241523.919410668","243638.018068765","241833.301593347","239148.140951168","237824.514617048","237088.274565264","237264.825188333","230246.822598383","234322.638146168","239690.273815902","",
"World","WLD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","5502.87478637637","5492.36349631276","5531.68260266318","5721.6276846361","6015.4914317027","6028.67248393007","5926.77656562653","6124.60832849788","5822.61368241376","5646.74114434774","5584.59745122909","5756.64894412315","5557.75884541555","5880.9646385397","6261.72066112807","6268.52344394244","6377.11309334551","6487.45302293459","6902.34179027547","7341.15489331647","7615.98067753225","7911.49092096228","8225.5888489269","8512.82172412452","8624.58060454791","9109.9184797516","9139.67285289278","8639.01831993334","8616.12738648264","9043.1087309834","9006.09427360276","8759.56321393186","8811.10332816293","8871.18676713407","9440.64292836679","9631.08684726512","",
"Kosovo","XKX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1365.10911764706","1732.15670068671","1718.84715474855","1820.40052457754","1866.68493073538","1977.96263293039","2050.49501726047","2182.29564486986","2222.09338193172","2277.97855659522","2334.54225986664","2425.96314907873","2476.56769333038","2535.00356340113","2568.61345921616","2703.4632034632","2790.82700143156","2885.78139509477","",
"Yemen, Rep.","YEM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12271.6201368542","12421.103541776","12770.8790001908","12626.5900724101","12855.8592962512","13027.8921662151","13143.7544498868","13393.4215063312","13788.4811149956","13912.2844111018","14361.8992739748","14490.3520012224","14639.4363042921","14764.3546072091","14925.2872148908","15326.6065122808","15380.8972873747","15462.4688477011","15592.9243364906","15759.7548136057","16519.3101227406","14035.1649619008","13991.5493592144","14284.322292314","13893.413154534","11288.1013063988","9514.36979913112","8737.95856132404","",
"South Africa","ZAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","33161.4263578446","33545.1271938909","34686.6250469242","36263.5437699085","38107.0058517108","39366.8033848947","40022.0025386734","41761.9793276612","42336.2248013664","43140.993518496","44173.6369043853","44801.7968444368","44288.3651461179","45041.9656916414","46502.4018364301","46040.9165565415","45866.0406292752","44672.3295025716","44879.2580481569","45426.3758400573","47223.9808424309","48496.7206322051","47081.3563506063","45048.1144638548","46189.871923876","44566.2219867357","43591.6235260369","43572.7199902714","44468.4235919025","44578.6487989448","43467.2848365064","42042.6694177279","40180.0180212174","39726.9529518753","40084.394778017","40473.4656405191","41416.4031766131","41754.9464663464","41287.4464934191","41634.0524126544","42747.4880716685","43280.1345331291","44269.7367697771","44979.822860745","46444.9096163637","48321.7591857664","50467.2682126631","52615.538649097","53729.1491894738","52322.8820851963","53271.8009614602","54306.6620316934","54739.1626204453","55296.9944834226","55520.9666023959","55466.9497736757","55059.3190563614","55094.1676271638","",
