Year,Product,Hs02 ID,PCI
2012,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,0.232
2013,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,0.499
2014,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,0.854
2015,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,0.695
2016,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,-0.556
2017,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,-0.102
2011,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,-0.105
2012,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.352
2013,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.447
2014,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.265
2015,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.854
2016,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.915
2017,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850780,0.874
2011,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.356
2012,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.258
2013,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.468
2014,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.717
2015,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.565
2016,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.561
2017,Parts of the elec. accumulators & separators therefor of 85.07,16850790,0.518
2011,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.993
2012,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.643
2013,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.889
2014,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.735
2015,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.937
2016,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,0.992
2017,"Electro-mechanical domestic appliances, with self-contained electric motor. ...",168509,1.144
2011,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.682
2012,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.822
2013,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.776
2014,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.544
2015,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.614
2016,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.333
2017,"Vacuum cleaners, incl. dry & wet vacuum cleaners, dom., with self-contained ...",16850910,0.573
2017,"Kitchen waste disposers, dom., with self-contained elec. motor",16850930,1.039
2011,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.534
2012,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.354
2013,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.212
2014,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.822
2015,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.959
2016,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.363
2017,"Food grinders & mixers; fruit/veg. juice extractors, dom., with self-contai ...",16850940,0.37
2011,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,1.023
2012,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,1.106
2013,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,0.642
2014,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,0.733
2015,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,0.634
2016,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,0.736
2017,"Electro-mech. dom. appls., with self-contained elec. motor (excl. of 8509.1 ...",16850980,0.855
2011,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.516
2012,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.437
2013,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.662
2014,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.755
2015,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.504
2016,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.777
2017,Parts of the electro.-mech. dom. appls. of 85.09,16850990,0.48
2011,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,0.593
2012,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,1.326
2013,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,1.004
2014,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,1.12
2015,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,1.095
2016,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,0.943
2017,"Shavers, hair clippers and hair-removing appliances, with self-contained el ...",168510,0.991
2011,"Shavers, with self-contained elec. motor",16851010,0.261
2012,"Shavers, with self-contained elec. motor",16851010,0.932
2013,"Shavers, with self-contained elec. motor",16851010,1.191
2014,"Shavers, with self-contained elec. motor",16851010,0.693
2015,"Shavers, with self-contained elec. motor",16851010,0.917
2016,"Shavers, with self-contained elec. motor",16851010,0.671
2017,"Shavers, with self-contained elec. motor",16851010,0.59
2011,"Hair clippers, with self-contained elec. motor",16851020,0.028
2012,"Hair clippers, with self-contained elec. motor",16851020,0.398
2013,"Hair clippers, with self-contained elec. motor",16851020,0.344
2014,"Hair clippers, with self-contained elec. motor",16851020,1.095
2015,"Hair clippers, with self-contained elec. motor",16851020,0.744
2016,"Hair clippers, with self-contained elec. motor",16851020,0.655
2017,"Hair clippers, with self-contained elec. motor",16851020,0.937
2011,"Hair-removing appls., with self-contained elec. motor",16851030,0.536
2012,"Hair-removing appls., with self-contained elec. motor",16851030,0.629
2013,"Hair-removing appls., with self-contained elec. motor",16851030,0.24
2014,"Hair-removing appls., with self-contained elec. motor",16851030,0.302
2015,"Hair-removing appls., with self-contained elec. motor",16851030,0.809
2016,"Hair-removing appls., with self-contained elec. motor",16851030,0.74
2017,"Hair-removing appls., with self-contained elec. motor",16851030,0.859
2011,Parts of the elec. appls. of 85.10,16851090,0.732
2012,Parts of the elec. appls. of 85.10,16851090,1.147
2013,Parts of the elec. appls. of 85.10,16851090,0.968
2014,Parts of the elec. appls. of 85.10,16851090,1.025
2015,Parts of the elec. appls. of 85.10,16851090,1.067
2016,Parts of the elec. appls. of 85.10,16851090,0.938
2017,Parts of the elec. appls. of 85.10,16851090,0.861
2011,Electrical ignition or starting equipment,168511,0.738
2012,Electrical ignition or starting equipment,168511,0.954
2013,Electrical ignition or starting equipment,168511,0.886
2014,Electrical ignition or starting equipment,168511,0.942
2015,Electrical ignition or starting equipment,168511,0.8
2016,Electrical ignition or starting equipment,168511,1.177
2017,Electrical ignition or starting equipment,168511,0.757
2011,Sparking plugs,16851110,1.542
2012,Sparking plugs,16851110,1.59
2013,Sparking plugs,16851110,1.516
2014,Sparking plugs,16851110,1.619
2015,Sparking plugs,16851110,0.994
2016,Sparking plugs,16851110,0.948
2017,Sparking plugs,16851110,0.983
2011,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.631
2012,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.651
2013,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.492
2014,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.525
2015,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.488
2016,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.537
2017,Ignition magnetos; magneto-dynamos; magnetic flywheels,16851120,0.715
2011,Distributors; ignition coils,16851130,0.281
2012,Distributors; ignition coils,16851130,0.657
2013,Distributors; ignition coils,16851130,0.695
2014,Distributors; ignition coils,16851130,0.987
2015,Distributors; ignition coils,16851130,0.885
2016,Distributors; ignition coils,16851130,0.858
2017,Distributors; ignition coils,16851130,0.953
2011,Starter motors & dual purp. starter-generators,16851140,1.157
2012,Starter motors & dual purp. starter-generators,16851140,1.08
2013,Starter motors & dual purp. starter-generators,16851140,1.041
2014,Starter motors & dual purp. starter-generators,16851140,0.969
2015,Starter motors & dual purp. starter-generators,16851140,0.983
2016,Starter motors & dual purp. starter-generators,16851140,0.947
2017,Starter motors & dual purp. starter-generators,16851140,0.947
2011,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,1.016
2012,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,1.155
2013,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,1.086
2014,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,0.614
2015,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,0.683
2016,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,1.242
2017,"Generators other than starter motors & dual purp. starter generators (e.g., ...",16851150,0.822
2011,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.982
2012,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.446
2013,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.274
2014,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.876
2015,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.985
2016,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.472
2017,"Electrical ignition/starting equip. n.e.s. in 85.11 (e.g., cut-outs of a ki ...",16851180,0.729
2011,Parts of the equip. of 85.11,16851190,0.712
2012,Parts of the equip. of 85.11,16851190,0.398
2013,Parts of the equip. of 85.11,16851190,0.734
2014,Parts of the equip. of 85.11,16851190,0.194
2015,Parts of the equip. of 85.11,16851190,0.56
2016,Parts of the equip. of 85.11,16851190,0.568
2017,Parts of the equip. of 85.11,16851190,0.559
2011,Electrical lighting or signalling equipment,168512,0.947
2012,Electrical lighting or signalling equipment,168512,1.21
2013,Electrical lighting or signalling equipment,168512,1.043
2014,Electrical lighting or signalling equipment,168512,0.986
2015,Electrical lighting or signalling equipment,168512,1.062
2016,Electrical lighting or signalling equipment,168512,1.213
2017,Electrical lighting or signalling equipment,168512,0.994
2011,Lighting/visual signalling equip. of a kind used on bicycles,16851210,1.31
2012,Lighting/visual signalling equip. of a kind used on bicycles,16851210,0.872
